Cust_ID,SSN,Age,Annual_Income,Monthly_Income,Amount_Invested_Monthly,Card_Transactions_Per_Month,Average_Transaction_Amount,Rent_Expenditure,Utilities_Expenditure,Education_Expenditure,Healthcare_Expenditure,Luxury_Expenditure,Travel_Expenditure,Savings_to_Income_Ratio,Missed_Payment_Utilities,Missed_Payment_Insurance,Employment_Stability,Debt_to_Income_Ratio,Savings_Account_Balance,Dependents,Aspirational_Spending_Ratio,Emergency_Fund_Ratio,Overdraft_Fees,Pre_Cursor_Credit_Score
CUST_110,576-55-4444,35,4723.94,393.66166666666663,2000,21,58.25812180940855,1111.16,189.8309675234388,7788.75,9231.57,863.27,104.93192017271804,0.989,4,10,10,0.561,5784.311741689658,4,0.205,0.188,-63.07787457795926,714.2489372889796
CUST_111,617-46-3327,37,70616.45,5884.704166666666,0,193,12.123874953289885,850.16,185.95208459201083,5129.09,10063.52,20369.09,670.0295707016603,0.659,10,3,3,0.701,8730.660758100734,1,0.298,2.069,64.77595748164293,718.1420212591786
CUST_112,448-55-1606,34,48345.27,4028.7724999999996,100,249,60.915448541404196,1067.56,255.66253791858892,9834.68,557.53,8859.53,0.0,0.191,4,6,14,0.685,18900.350726633984,4,0.183,0.562,12.092416809915669,694.4437915950422
CUST_113,198-69-6088,27,59215.65,4934.6375,100,272,37.52368452795479,1209.86,106.92122373046217,33976.42,6025.22,24426.81,642.5136425036983,0.732,1,10,9,0.792,17094.21992483022,4,0.423,1.986,66.65446777414206,678.6927661129291
CUST_114,215-72-1980,18,72662.34,6055.195,0,82,40.87730146778266,486.95,223.62505679918945,5472.26,1254.73,17215.0,472.0250526758776,0.42,0,7,0,0.747,19886.049281563246,4,0.243,3.12,125.41481343914498,696.3925932804275
CUST_115,260-76-9319,33,48084.01,4007.0008333333335,2000,77,69.94520526040614,977.8,128.47813006401046,8298.46,10045.17,12073.38,990.2652526866509,0.799,2,3,12,0.233,12510.978018378119,0,0.272,1.647,136.38161302749313,801.4991934862535
CUST_116,117-34-6854,36,83789.33,6982.444166666667,0,296,18.957964017382757,1345.08,187.76987086723966,33142.76,8622.31,17905.33,0.0,0.307,9,11,15,0.643,8842.17863738395,3,0.214,0.952,44.669444879520874,610.6552775602396
CUST_117,665-67-6442,35,33491.72,2790.976666666667,0,229,51.103277234893724,1227.52,197.48460382851061,3986.34,40.55,5199.03,306.15089538691745,0.961,3,4,7,0.596,14518.526743093104,1,0.164,1.878,109.69361356071924,788.3631932196403
CUST_118,971-55-4863,45,41647.75,3470.6458333333335,500,56,58.95697465298115,1050.36,280.82358176939454,1246.58,12841.15,15093.15,655.3508522571636,0.067,6,7,20,0.857,14789.160192135783,2,0.378,0.1,75.89374076119105,649.6031296194045
CUST_119,725-41-5014,46,31943.57,2661.9641666666666,100,67,39.393023639349884,1185.76,173.32214732473946,874.33,4137.25,3666.53,485.55435334147666,0.411,6,1,10,0.841,3095.448851135798,3,0.13,0.642,99.02209081984135,710.8789545900793
CUST_120,953-32-4009,34,66710.13,5559.177500000001,2000,33,50.7465390197193,1091.23,202.71765647018304,32537.9,4358.84,22997.98,350.23782838606735,0.149,8,3,1,0.333,10160.115325918781,2,0.35,0.5,-0.6297237158704116,684.7648618579352
CUST_121,738-36-2409,34,72271.2,6022.599999999999,0,299,51.708646931615924,801.46,138.55991489732233,2048.56,6405.45,19141.25,0.0,0.416,3,3,10,0.492,2725.0550856509226,3,0.265,1.7,72.43747936214767,742.0812603189261
CUST_122,884-42-8560,41,40941.55,3411.7958333333336,0,33,67.94870857888144,733.97,225.29112033335318,1444.85,11559.6,2093.41,626.1731830583724,0.104,2,9,8,0.571,8154.601670011763,5,0.066,0.185,29.267573578571902,643.6662132107141
CUST_123,910-57-8206,39,22137.05,1844.7541666666666,0,73,46.35169525369648,2274.92,133.44859159435492,8205.16,11127.92,198.87,1179.3519174625908,0.663,11,3,20,1.0,14425.259646635846,4,0.062,0.367,89.58631662030608,659.496841689847
CUST_124,576-51-3806,31,74612.23,6217.685833333333,500,264,24.95403731675554,1451.46,111.09225079790995,1033.09,5374.65,6321.28,278.80838543296755,0.109,2,0,3,0.265,4104.718224785177,0,0.088,0.337,107.84213285880627,785.468933570597
CUST_125,637-59-9716,42,32385.02,2698.7516666666666,100,157,38.44181016696317,1632.52,124.55372966985621,7140.67,4093.06,12322.84,522.6821931365937,0.635,9,5,12,0.309,20785.635187856198,3,0.397,0.817,-2.1486087222342354,683.4643043611171
CUST_126,927-16-8992,34,41943.98,3495.331666666667,2000,125,43.02442701422244,1441.5,185.8090583094513,32590.37,2920.76,8065.78,605.474244583107,0.272,9,10,14,0.544,9677.241214821917,2,0.207,0.508,5.260304736317567,648.4298476318412
CUST_127,135-54-3368,34,28534.87,2377.9058333333332,500,107,33.980589969100585,1757.2,188.30803922987252,1051.12,3812.15,11483.52,380.08765341452386,0.22,0,2,5,0.498,10788.88678488962,3,0.416,0.231,43.5133198430564,732.2633400784717
CUST_128,875-25-7002,39,55749.17,4645.764166666667,2000,248,53.78837731036269,1429.32,256.73573891800277,13169.19,2166.16,13990.42,487.1560050655268,0.38,5,1,17,0.52,12039.639719084696,1,0.26,0.946,99.87660290172398,765.981698549138
CUST_129,570-24-6919,32,34600.76,2883.396666666667,2000,292,52.83221831375444,358.04,276.10796786769663,3079.92,6595.28,566.53,189.2301979823245,0.659,3,10,2,0.399,14755.585188748577,5,0.022,1.605,31.890780592653847,670.9046097036731
CUST_130,826-72-1853,36,64028.15,5335.679166666667,0,102,51.797115104851244,864.69,274.9035418252822,3295.29,5846.42,27087.06,84.03411395368056,0.599,4,9,11,0.641,13572.935706701855,4,0.424,1.965,55.325359738092736,661.1873201309537
CUST_131,150-34-4769,38,38804.8,3233.7333333333336,0,74,32.04965581100389,1294.51,257.5364218823695,15151.71,9043.59,18165.76,950.997176237737,0.696,1,7,11,0.482,13928.578923075236,2,0.493,0.976,-10.053199852106198,762.0465999260531
CUST_132,674-71-2148,43,60756.89,5063.074166666666,0,183,52.59582838785179,1283.59,303.77144262690933,35747.81,1245.17,2254.54,463.15024693599344,0.923,7,6,10,0.378,6315.4366310089545,1,0.045,2.763,60.76508720962255,786.5274563951887
CUST_133,249-67-8509,42,31506.3,2625.525,0,244,75.76601209192143,1252.57,222.7680636535282,1061.49,5168.01,3282.18,664.6425937627705,0.243,9,6,11,1.176,8628.843464576457,1,0.125,0.335,-28.753718554337514,722.7268592771687
CUST_134,404-61-5777,38,74525.26,6210.438333333333,100,176,55.89105760617999,753.7,223.49694499079365,8209.31,2804.55,26663.38,631.5512803301308,0.443,2,6,0,0.727,12827.510732842975,3,0.366,2.272,58.68663492935513,711.6466825353224
CUST_135,937-24-3491,18,40001.95,3333.495833333333,0,246,71.4465580148823,975.47,291.3514497902814,8377.47,2964.11,19944.48,213.7637748720978,0.201,6,1,0,0.535,8882.985343320026,2,0.5,0.443,117.05985901982433,650.3800704900877
CUST_136,712-17-4124,37,51801.36,4316.78,0,16,52.178364664893465,1299.02,144.28278540527256,9872.46,5330.78,22696.86,108.49629151631635,0.607,8,4,6,0.926,12599.224700985651,0,0.44,1.388,133.60430785497954,689.3078460725103
CUST_137,671-14-6222,39,26241.99,2186.8325,0,52,37.25485010794816,1214.52,246.99147923935215,16045.01,5394.79,1298.29,314.93615813830144,0.319,8,0,15,0.219,9091.082217284304,1,0.061,0.365,-3.469656436496815,798.8848282182483
CUST_138,295-15-1876,41,49678.4,4139.866666666667,0,285,67.20678665881283,1510.19,197.64180828444577,1035.08,3982.09,15083.28,566.6900656620545,0.58,7,1,11,1.117,10602.130788597133,4,0.315,1.177,27.812517431339206,719.1337412843303
CUST_139,983-56-7966,25,26984.25,2248.6875,0,162,21.854602811229125,770.07,266.6594742745184,7060.54,5591.12,8975.01,251.8079108779012,0.832,2,9,4,0.503,7340.7778814022895,0,0.342,1.245,33.82495568927504,763.3875221553624
CUST_140,919-25-5465,18,49122.1,4093.508333333333,0,52,38.83398167928239,1394.36,259.0894261627735,39207.27,2667.14,15493.9,359.6766623091294,0.425,4,0,0,0.372,15526.584262441327,4,0.323,0.928,56.743191354137466,709.1384043229313
CUST_141,735-39-5752,43,30769.34,2564.1116666666667,0,222,47.174253758201225,970.84,191.78302372664143,2017.71,2675.84,8739.42,0.0,0.846,9,11,10,0.34,10194.86501108245,2,0.284,1.566,78.23213408961824,636.1039329551909
CUST_142,219-72-6177,23,46892.96,3907.7466666666664,0,210,63.055353234070196,1057.57,139.7610708698975,2008.6,3874.24,6851.15,488.3049334693955,0.477,0,5,3,0.356,14945.097418729605,3,0.157,1.226,135.10624151105495,711.1168792444724
CUST_143,445-71-3838,47,59318.42,4943.201666666667,1000,164,75.49139393870482,1177.69,267.47676205289343,8372.26,8628.8,19827.36,522.6799097576625,0.977,6,8,2,0.587,10202.078331808494,4,0.343,2.232,88.25584661128312,649.0620766943584
CUST_144,226-18-2931,29,22553.23,1879.4358333333332,0,229,66.92943267854837,507.42,176.34339914852674,36852.2,190.77,8214.46,498.83087357203493,0.934,10,7,0,0.286,14490.28576793055,0,0.386,2.509,57.85506666359098,709.3524666682044
CUST_145,740-67-1512,25,49129.43,4094.119166666667,1000,162,64.92254859590437,1250.85,206.05388007508418,5640.86,1567.53,14143.53,197.4946548830247,0.532,3,5,4,0.776,10131.622296295913,1,0.292,1.372,128.6870903960513,718.4964548019743
CUST_146,850-43-8805,38,58166.19,4847.1825,100,45,67.29201172777368,1703.08,144.05427077393307,17177.97,2834.26,14458.82,204.12807428812795,0.801,8,6,1,0.429,15474.895503910539,2,0.252,1.864,8.000885399943868,720.129557300028
CUST_147,217-57-4672,41,58081.43,4840.119166666666,0,235,70.07976676684446,713.57,181.9698424908991,10526.72,3129.56,6360.8,172.4995492945297,0.495,9,2,20,0.517,17673.515851874734,3,0.112,2.072,32.67000098831737,758.6549995058414
CUST_148,587-10-4343,41,88367.65,7363.970833333333,100,130,27.24744017319109,1943.1,250.81557802740443,33277.24,3013.13,24067.99,372.6175233437124,0.72,7,9,9,0.031,8069.268385162987,3,0.277,2.169,147.7132928514312,625.8233535742844
CUST_149,288-73-1580,40,35109.83,2925.8191666666667,0,18,94.09610053434793,940.99,219.25824326379507,7279.12,3343.28,2251.43,286.27917158640025,0.086,9,1,11,0.8,16574.753482096603,3,0.072,0.175,-22.452833392624417,723.8264166963121
CUST_150,889-76-4147,28,49943.83,4161.985833333333,0,190,72.19439163411963,1435.61,162.43571585383813,5762.33,2263.5,1815.86,923.3187496293299,0.969,6,7,8,0.576,6148.13941855029,2,0.055,2.257,59.95225074369729,754.1138746281514
CUST_151,253-25-4506,20,84954.44,7079.536666666667,500,30,46.38035044113215,670.72,106.06227445147874,31440.97,5440.42,33040.96,1041.514958726585,0.689,9,4,2,1.542,3382.316936237567,2,0.401,3.965,54.350568827221714,730.4747155863892
CUST_152,185-66-6188,31,22534.88,1877.9066666666668,2000,281,57.426138371354604,2063.66,234.40954435766918,15460.17,3048.95,7619.86,771.4531874411481,0.899,11,6,13,1.039,8816.103291036616,1,0.372,0.661,79.2630311710379,667.3384844144811
CUST_153,146-71-7617,24,4049.07,337.4225,2000,203,23.730919618889313,775.92,179.23720109268416,8801.05,2582.86,1313.99,529.5408871196574,0.241,3,3,1,0.169,12134.73011753949,0,0.455,0.1,-32.79687362172545,776.9484368108626
CUST_154,531-94-8421,39,60711.43,5059.285833333333,100,35,44.80325559997854,1282.84,208.74351761306286,8763.89,3194.13,28173.98,404.7004088535114,0.319,1,3,16,0.204,0.0,4,0.471,0.918,-38.29277437473113,768.3563871873656
CUST_155,833-32-6881,44,70864.47,5905.3725,0,294,43.15753660708072,985.6,193.15657461636667,7953.51,13099.47,13491.63,247.5753651860764,0.432,2,4,17,0.198,8993.858907733571,4,0.194,1.124,73.67335792421747,731.8433210378913
CUST_156,621-78-3849,37,7799.54,649.9616666666667,0,107,41.51189354138269,1180.04,178.73115158426234,35393.18,6096.36,1558.86,519.8293219543674,0.886,7,3,7,0.157,16972.803443824116,4,0.267,0.308,69.79861259747742,672.8606937012612
CUST_157,279-19-7905,35,43603.98,3633.6650000000004,100,228,66.28848310485404,1244.84,230.99570274879343,16586.64,6575.11,9020.51,451.0859935142161,0.866,5,4,3,0.263,13904.097354127125,2,0.217,1.555,-0.6636248833039371,779.0318124416519
CUST_158,758-67-5611,32,29641.27,2470.1058333333335,1000,282,52.08537914286132,1069.52,156.581210981753,1745.72,7241.72,6895.79,189.74020398031956,0.325,2,6,7,0.424,4537.619954096805,0,0.239,0.439,121.13110560354616,724.564447198227
CUST_159,115-33-9527,45,56193.51,4682.7925000000005,0,297,26.112262292643997,928.08,207.4805504905698,4878.27,4620.66,14409.22,262.59760380965315,0.565,9,11,1,0.419,13228.367919230217,3,0.261,1.74,147.88506947877733,555.0074652606113
CUST_160,858-11-7303,18,49323.05,4110.254166666667,2000,75,26.489833738988033,1181.12,220.73565308598953,27757.34,5365.55,19187.1,0.0,0.356,10,5,0,0.78,12930.791850383997,1,0.389,0.791,12.22150672641728,668.6092466367913
CUST_161,574-93-2687,23,76178.92,6348.243333333333,0,120,10.703409349764911,1172.41,267.3763595604825,38115.52,1078.0,8292.2,195.1337797880335,0.407,1,6,5,0.346,19609.04001232025,0,0.111,1.689,99.30016746362949,783.3799162681852
CUST_162,789-44-3427,53,23102.89,1925.2408333333333,100,221,67.59426359603864,1329.54,202.60855950008548,1620.64,7465.9,5014.3,619.5513248092703,0.295,7,6,0,0.071,11890.83892595213,5,0.244,0.264,69.06795976987766,581.0960201150612
CUST_163,644-42-6052,22,57720.67,4810.055833333333,2000,180,45.50770324126837,1393.79,140.40596725580554,6167.77,984.51,14578.15,809.8898888913992,0.081,8,8,4,0.833,5371.340582893662,1,0.267,0.241,48.30783084764311,636.0160845761784
CUST_164,790-52-6732,40,62432.25,5202.6875,2000,68,65.09358279614271,1524.4,233.7401166586985,7866.55,9727.7,5279.2,658.2388192585456,0.076,6,1,3,0.603,7974.576730245078,4,0.095,0.154,54.319337153651176,676.2203314231745
CUST_165,367-76-6536,42,51006.85,4250.570833333333,100,39,112.80142234987576,1424.66,155.5952363470378,1584.32,1386.87,17901.94,349.0234565154061,0.412,4,2,17,0.472,13555.417546096061,3,0.358,1.033,-26.816919058214282,782.8684595291072
CUST_166,267-83-2066,18,9862.12,821.8433333333334,0,276,32.02297070011038,1252.89,166.49511503147542,5577.2,3067.75,277.47,0.8189854123636486,0.589,7,2,0,0.438,4071.7536548918197,2,0.028,0.289,94.4894554310382,705.185272284481
CUST_167,655-38-5107,18,58310.8,4859.233333333334,0,163,56.53948169904687,1097.4,175.00651673302332,38911.89,580.47,17082.51,141.14805293154797,0.493,2,10,0,0.655,11280.641841627963,2,0.295,1.814,37.04062072385385,702.909689638073
CUST_168,706-55-9945,48,35386.89,2948.9075,0,11,78.86393973760468,586.83,190.76147044184734,13211.34,6685.47,3576.59,632.4069371053218,0.903,3,5,13,0.063,10833.374020683692,4,0.119,1.995,164.9022426151285,706.6988786924358
CUST_169,134-96-9967,25,15134.47,1261.2058333333332,500,178,40.22015232884741,1262.13,264.6401789432033,4417.15,2156.22,64.08,622.0531616717967,0.948,10,11,4,0.802,718.5723492738938,0,0.045,0.701,-50.77082284588423,730.305411422942
CUST_170,704-35-1417,26,57384.05,4782.004166666667,100,223,43.21559417309148,1637.79,232.59779611524647,5551.12,7226.37,9060.13,304.8413877162874,0.451,2,0,0,0.858,3979.7864380659266,4,0.163,0.872,74.9812249716291,736.1993875141854
CUST_171,214-16-4267,30,65344.03,5445.3358333333335,100,260,60.60645762873777,893.18,144.999323201677,3457.88,490.12,14020.89,378.21143003310993,0.501,11,8,2,0.48,7782.2733396974645,1,0.22,2.528,-6.5406613185012175,700.8803306592505
CUST_172,925-84-1412,25,37692.01,3141.0008333333335,0,40,100.85792891487272,932.74,275.63164508422,9788.53,4999.52,15402.86,1077.7631720702157,0.392,2,4,2,0.097,22534.924711870906,0,0.437,0.758,36.829084854660366,766.6454575726698
CUST_173,475-45-1728,40,66676.83,5556.4025,0,192,62.727377095596964,1722.18,253.05453122056693,18410.03,8556.94,13596.93,0.0,0.222,7,5,15,0.228,13886.336300655144,3,0.204,0.459,-6.905456460390891,703.3327282301955
CUST_174,376-45-6988,23,66877.62,5573.134999999999,100,198,33.144047843828595,1853.0,220.82969214072742,38442.62,6291.26,30611.08,503.0375973584113,0.506,2,6,3,0.353,13255.704109898978,1,0.465,1.085,18.404927499071356,747.2975362504643
CUST_175,556-33-3786,18,49650.91,4137.575833333333,2000,222,35.562429302848344,866.05,84.12940131130607,29779.45,4861.27,20916.41,135.74216231620764,0.504,5,0,0,0.63,3137.7337543785798,2,0.424,1.539,32.83415484506741,757.1629225774664
CUST_176,788-45-6073,47,61926.77,5160.564166666666,0,136,40.23187133705719,2220.6,157.79595951341875,4343.47,14129.74,5967.81,154.15888864970427,0.847,6,2,13,0.499,11810.494869069678,3,0.099,1.229,70.7085562560555,757.6757218719723
CUST_177,195-33-7806,24,69527.2,5793.933333333333,1000,32,13.60835721084583,1367.0,200.45192208898382,9487.63,1875.02,5413.29,625.14143297693,0.056,0,8,2,0.308,8210.108509480035,2,0.087,0.188,71.50830381160488,696.1058480941974
CUST_178,289-46-4440,27,60500.93,5041.744166666666,0,27,46.813291776921275,1569.38,282.77131010882647,18760.43,2283.16,7376.33,1009.0280540652542,0.334,10,4,6,0.255,12874.240652601366,1,0.139,0.824,9.1172122511242,716.721393874438
CUST_179,794-22-3914,43,4260.3,355.02500000000003,500,88,50.14932641187439,1059.14,266.27342849586455,5939.01,5256.49,766.18,685.3532250028505,0.612,7,1,10,0.708,10241.018543112814,1,0.341,0.123,48.303573954914846,744.8082130225426
CUST_180,972-39-9787,36,0.0,0.0,2000,43,50.921120856476094,1303.26,151.7284497660791,12859.25,5954.7,0.0,968.8936452537224,0.361,7,2,2,0.692,17952.25657289814,2,0.5,0.1,118.6737082897041,634.7131458551479
CUST_181,979-98-2365,46,71321.25,5943.4375,0,116,21.002469759781004,1370.33,115.98669704425023,19935.1,5196.47,4424.82,0.0,0.21,10,5,14,0.218,3958.163864167865,2,0.062,0.65,59.04840327699976,675.7757983615
CUST_182,496-68-8186,43,36231.65,3019.304166666667,0,208,56.90606594706808,840.19,190.87931419414616,7317.73,9794.69,9638.37,647.4266705494858,0.561,3,11,7,1.382,11011.146206500793,2,0.284,0.917,106.89049701805492,648.5447514909725
CUST_183,276-21-8400,30,40080.84,3340.0699999999997,0,200,30.320957252117942,1861.4,207.01911695058135,7301.24,78.88,11638.94,771.715794728725,0.545,7,2,12,0.472,16028.24854789292,3,0.31,0.877,102.96097849437258,686.3095107528137
CUST_184,175-18-3502,45,87799.88,7316.656666666667,0,241,45.22127851053828,1184.33,137.93925330640116,9859.28,244.44,29013.04,426.68108856346527,0.724,5,10,19,1.37,11271.852906538783,5,0.335,3.945,42.079890841657445,698.5600545791713
CUST_185,895-87-3782,37,35326.4,2943.866666666667,500,71,35.148095168207725,999.96,156.45465805774737,18674.55,8152.03,9716.39,749.2008959538772,1.0,6,0,12,1.43,667.1687331335019,5,0.296,1.604,2.4121319203074365,765.2739340398463
CUST_186,483-61-5946,70,47230.71,3935.8925,0,51,73.09311810777974,3542.30325,305.80717870387986,20000.0,7880.16,58909.77542126164,1273.731102110776,0.666,2,4,1,1.5265702229863267,0.0,3,0.5,1.543,500.0,700.9471198406164
CUST_187,605-25-5980,38,50249.37,4187.4475,0,33,36.296031530783715,1424.94,181.2988803949619,596.37,9079.63,16119.76,545.0055125339846,0.351,2,9,1,0.323,8953.001527998229,4,0.332,0.622,49.203885846699016,634.1880570766505
CUST_188,168-21-8192,22,45740.87,3811.7391666666667,100,172,76.91211368501678,1302.35,184.95869485962578,9784.63,792.62,21144.9,382.31233748851747,0.565,10,10,0,0.802,1316.4013046427149,2,0.471,1.386,33.43939891999117,602.1503005400044
CUST_189,990-94-8651,43,76881.63,6406.802500000001,100,192,52.726180512430155,809.74,341.3152988923119,5974.24,12370.43,26944.09,840.7965088598144,0.593,9,6,16,0.363,8103.579532541103,2,0.361,1.741,43.92006831468027,698.4099658426599
CUST_190,664-32-2167,42,42507.94,3542.3283333333334,0,104,58.397131163175644,1256.04,183.063614296325,6694.01,6744.72,9269.07,832.5041298252623,0.663,9,10,16,0.726,2159.0219317183823,1,0.238,1.174,-9.101989088868256,709.3809945444342
CUST_191,668-48-3156,36,64387.01,5365.5841666666665,100,92,51.66555734000539,1395.16,149.43433380660085,3099.76,8222.35,6750.48,419.0585970519803,0.39,8,10,8,0.262,3536.5831095394497,3,0.111,0.938,166.871888079033,569.7240559604835
CUST_192,792-51-6305,18,51405.21,4283.7675,500,102,32.95467618039322,1042.01,164.54134363916268,2051.57,1113.49,270.41,334.187282671401,0.342,9,4,0,1.004,9945.415955958204,0,0.012,1.128,31.454264352320948,742.7328678238395
CUST_193,497-14-8330,22,69338.65,5778.220833333333,0,287,58.120386793595934,5200.398749999999,214.57912636039575,50000.0,7936.43,94872.12002534111,832.0414371422236,0.496,9,0,18,1.5081789368375946,0.0,5,0.5,1.288,500.0,714.7555612631022
CUST_194,314-84-7801,39,22561.01,1880.0841666666665,100,114,41.401359716386736,1201.89,176.25564958246852,13193.37,3960.73,2139.64,369.0392184206681,0.939,11,1,6,0.646,13585.313420167602,2,0.111,1.033,-9.820077422885898,763.4200387114429
CUST_195,850-85-8241,35,4928.75,410.7291666666667,1000,94,56.35219269090145,1112.15,193.49266586432825,6122.26,10497.42,533.39,483.78925598641837,0.819,11,1,11,0.977,11427.87550676714,1,0.206,0.154,-15.553650625069416,763.2068253125348
CUST_196,591-26-2542,33,50594.98,4216.248333333334,0,70,62.078424136828126,816.0,197.8521722610947,28144.52,4814.91,18771.85,591.3999142633204,0.136,8,11,10,0.368,11248.328581736592,5,0.383,0.405,78.12819048917322,517.5359047554134
